data\ca\1022639\290493\154304684.html,Mountain Springs Resort and Conference Centre,"""to get away with the family is fantastic - close to a run so no need to drive - right at Blue Mountain and close to many amenities - kids can snow board or ski and make their way easily to a variety of runs - kids are also in love with the hot tub!",5,positive,"March 11, 2013",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\168576206.html,Mountain Springs Resort and Conference Centre,"""I travelled to this resort with my elderly mother and my two children.  Although it is cheaper than staying in the village, keep in mind that you do get what you pay for.  This resort is not really within a short walking distance to the village (as was suggested to me over the phone), especially if you are travelling with someone who is elderly and\u002For children.  Although the grounds of the resort look fairly well maintained, the units themselves are clearly in need of attention.  The AC was not working in the first unit we were placed in.  When I attempted to call reception about the AC issue, I discovered that the phone was not working.  I later learned that all of the phones in each unit had been disconnected as a result of long distances calls being placed and billed to the owners of the units.  This means you need to walk or drive to the front of the resort to speak with someone every time you need something or have a question or concern.  The second room we were placed in had stains all over the carpet, the couch was very well used, the closet door was broken and the bedroom on the first floor had a bug issue (tiny little ants all over the window, on the carpet and yes, on the bed).  There were two beautiful patios that went along with this unit but unfortunately, we could not use either.  Both patios had hornets nests so we were not able to sit outside.  And even if we could sit outside, the plastic patio table was cracked and filthy and one of the four patio chairs was completely broken (and there were four of us in our group).  When I went back to reception to express my concerns about the bugs in the bedroom, being the most significant of our concerns, all I received was \""I will let someone know\"".  During the remainder of our stay, no one came by to address this issue.  On the positive side, the kitchen and the bathrooms were clean.  The kitchen was very well stocked and we had no difficulty preparing meals.  Plenty of towels and linens are supplied.",2,negative,"July 22, 2013",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\168975976.html,Mountain Springs Resort and Conference Centre,"""My family stayed at this resort for 4 nights at the beginning of July. Our condo was clean and comfortable with a very well stocked kitchen and everything worked fine. As said in another review, our patio furniture was also old, extremely dirty and broken, so if sitting outside on the balcony or patio is important to you, then this could be an issue. People have also mentioned the walk into the village being a problem. While we were there, we simply went to the front desk and they would call for a free shuttle to come and pick us up to take us to the village and then we could get another one to bring us back. We never waited any longer than 10 minutes for a shuttle. We had a great time here and enjoyed the quietness compared to the hustle and bustle at Blue Mountain. We would definitely return!",3,negative,"July 25, 2013",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\169013574.html,Mountain Springs Resort and Conference Centre,"""Stayed in a studio apt #9208 with partner and two kids.  Its ok if you are not planning to stay indoors much. \nIts proximity to the Blue mountains village (not walking distance), beaches, Scenic Caves and Spa is a plus.  The resort's salt pool was nice and clean.  It's  cheaper than staying at the village but not by much.\nThe studio inside was just ok.  The kitchen is fully equipped. Beds not the most comfortable. Deck is too small to be practical\nThe entrance looks like a dump and badly needs some repair.  Door is scratched and rusted, peeling paint, weathered wood, leaking porch ceiling when it rains.  It probably looks better in the winter when covered in snow!\nOther condo owners are friendly.\nI would stay in the Village next time.",3,negative,"July 25, 2013",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\170698191.html,Mountain Springs Resort and Conference Centre,"""We stayed in unit #9513 and were pleasantly surprised since it had 2 separate bedrooms with really comfortable bed.  There was a really nice outdoor patio set with 8 chairs and an umbrella.  Great having breakfast on the deck.  There also was an upper deck off the second floor bedroom,  There is a free shuttle that takes you to the village which runs every 20 mintues.  The pool was nice and clean and there was lots of deck chairs.  I would definitely recommend this unit!  Looks like it would be fun in the winter since its ski in and ski out.",5,positive,"August 4, 2013",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\171224235.html,Mountain Springs Resort and Conference Centre,"""I rented a 1 bedroom loft unit for the August long weekend.  I was looking for somewhere pet friendly for my two small dogs and this was perfect.  The unit slept 6 adults.  There was a loft bedroom with a full bathroom upstairs with a walk out balcony.  The main floor had a private bedroom, another full bathroom, a full kitchen and a living room with a pull out sofa.  The unit was very modern in decor but the appliances although worked well were quite old.  There is no washer or dryer.  Everything was supplied in terms of linens and towels and a starter pack.  The beds (all 3 of them) were extremely uncomfortable.  All of them seemed to cave in in the middle and were very lumpy.  There was also some wear and tear, probably because of previous guests with pets.  There were many scratches on the walls, stains on the carpet.  The windows gave us a hard time to open.  There is only one television in the living room with a dvd player.  It was located a 25 minute walk or 3 minute drive to the village and just down the street from the Northwinds Beach.  I would definitely stay here again when traveling with the pets but am crossing my fingers for new mattresses.",3,negative,"August 7, 2013",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\184089993.html,Mountain Springs Resort and Conference Centre,"""We had a wonderful stay, the staff were very accommodating, the rooms clean, beautiful bedding and amazing beds.  The highlight of the trip was our wonderful day bring pampered at the Kalola Spa located in the hotel.  I rate them 10 out of 10. You have to visit them, its a must, while at blue mountain redort.",4,positive,"November 8, 2013",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\185782902.html,Mountain Springs Resort and Conference Centre,"""Our family of four booked a ground floor room for our eight year old son\u2019s hockey tournament. Check-in was absolute chaos that included us standing in line for an hour while the front desk struggled to check\u00A0people in. Each room booked had to pay a $500 deposit.\u00A0\u00A0Some people in our group said they had updated rooms, our room was extremely dated and somewhat run-down.\u00A0\u00A0(Please see the pictures we posted) . The internal phone system didn\u2019t work; the TV was old style crt and small. There was peeling paint in the bathroom, and mold in the bathtub jets.\u00A0\u00A0Low voltage wires hung , and\u00A0\u00A0unpainted spots where systems from years past had been installed and removed. When we checked in and discovered the room was not up to our standards, they were unable or unwilling to relocate us. In addition the manager (who took for ever to return our call) would not allow us to cancel the room so we could move to another hotel. At\u00A07am\u00A0on Sunday when we wanted to check out and leave for our tournament the office was closed and there was no staff available. They may have updated some rooms; but our experience with the management and our room ensured we would never recommend this place.",1,negative,"November 25, 2013",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\186551876.html,Mountain Springs Resort and Conference Centre,"""We booked our stay through booking.com. The only room available at the time of booking was studio loft at $200 + tax per night. This was not really in our budget for 2 of us, as this is not a 5 star resort or a hotel that includes breakfast and other numerous amenities. However it was the cheapest accommodation available in the Blue Mountain resort area for this weekend. \nWe arrived about 1 hour earlier before the actual check-in time and as we assumed there were no issues checking in early. The receptionist at the front desk did not seem very welcoming or interested in what she was doing. She made me sign a deposit for eventual damage in the amount $500 (I guess that is the rule, so no big deal). We were told where the location of our building is and the pass code for the door and that was all the interaction we had. We were pleased to find out that we were staying, actually, in a 1 bedroom loft apartment, which looked quite spacious, new and clean. We had 2 full bathrooms, large kitchen, 2 TVs and free Wi-Fi. We really could not ask for more given that we were staying there 1 night only. Bed was very comfortable as well as pillows. \nThe resort shuttle was quite comfortable to move around in the evening. Even though the resort advertises a \u201Cshort walk for the Village\u201D I would not recommend it. There are no sidewalks and walking on the road could be dangerous during the night time. The street is not very well lit and the passing cars might not see you. You can always call the shuttle or wait for it in front of the reception.\nOn the negative side there are some observations to be made. If you have neighbors in the same building, it can get noisy. A couple in the unit below us had a large dog that was barking continuously. Luckily we slept in the loft so it did not bother us too much. The grounds did not seem to be well maintained. Stairs to our unit were made of wood and worn down by the rain, snow, salt and other agents. Both of our balconies were covered by snow with plastic chairs laying on the ground waiting for the snow to melt. We did not need to go out on the balcony, but it would have been nice if they cleared the snow and stored the chairs inside. We found the heaters to be very loud and you could not regulate the heat in individual rooms. It was either too hot or too cold if you tried to regulate the temperature. We opted for the warmer version and sleeping without the covers. There was no remote control for the TV in the loft bedroom\nAs some other guests mentioned the telephone is not working. The resort should remove it from their amenities list. \nThe brochure we were given at the arrival indicated that the resort has an outdoor hot tub open 9am \u2013 9pm during winter times. We looked for it and when we asked another employee where it was, he told us that it was just around the building. He never mentioned that it was closed (or perhaps he did not even know it was closed for the season). \nThe resort has no convenience store so if you need any groceries or snacks, not there is one within the walking distance. You better get everything you need prior to our arrival. \nSince this was our first overnight stay and ski trip at the Blue Mountain we were expecting much more for the prices we paid. Since we were coming only for one night we did not plan to bring any food or drinks. We ended up spending $160 just for 1 course dinner and 3 drinks each. We also spent $30 for small breakfast and $20 for 2 Kit Kat snacks, 2 bottles of water and 1 tea. Luckily the ski passes were discounted at $20 per person and ski rental was $25 per person. Overall in 24 hours we spent $600 and this is Blue Mountain we are talking about, not St. Moritz, Aspen or some other worldwide known ski resort. It was not even the peak season.\nI think we will opt out for some other ski resort when we can get few extra days off and make our money worth the trip.",3,negative,"December 2, 2013",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\188950743.html,Mountain Springs Resort and Conference Centre,"""Studio with a loft was very clean, good beds, lots of hot water, excellent heating system. Fully equipped kitchen. We booked through booking.com well in advance for a xmas stay and got a reasonable price $168.75\u002Fnight + tax. Winter wonderland right at the base of the north slopes of Blue Mountain. Plenty parking underneath tennis court. Check-in clerk(s) seemed to change frequently and not be very interested or were part-timers filling in for the holidays. Fireplace remote was broken, I mentioned it to the front desk but was not given a replacement. Not happy with the $500. deposit which they said will be voided upon inspection of the unit after we check-out. We left the place spotless. The outside two-tiered stairs up to the loft unit was packed with snow and ice, very dangerous and was not cleaned off for the four days we were there. Will return in the summer when the outdoor pool and hot tub are operating. No breakfast, you have to shop and cook or go out.",3,negative,"December 29, 2013",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\191705209.html,Mountain Springs Resort and Conference Centre,"""A group of 6 of us stayed here the weekend of January 17 2014. The rooms are nice and warm. The assortment of tv channels is awful. The dishes were dirty and had food on them. However the over all room was nice and perfect for what we needed. The staff on the other hand are one of the worst I have experienced. When I went into reception the morning of the 18th and asked for a shuttle to blue mountain I was rudely told to wait across the street and one will pick us up there. The women literally told us to wait on a street corner which seemed sketchy.  After waiting for 20min and having two shuttle buses drive by us someone else from another resort felt sorry for us and told us where to actually stand, which is actually beside the antique and rental shop to the right of the mountain springs hotel. \n\nOur awful experience doesnt stop there. My boyfriend forgot to pack my snowboard boots and were therefore left behind. We realized this unpacking the car in Toronto. My boyfriend called and asked if they found any boots, the receptionist took his cell phone number and said she would call him back. She never did. Turns out some of our friends were still there skiing and willing to pick up the boots. Two hours after our initial call I called back and explained the situation, that someone was willing to pick them up. This seemed quite confusing for the young man behind the desk. I was informed house keeping had gone for the day and he couldnt leave the desk because he was the only one there. He also took my name and phone number and said he would call me right back. That was sunday evening it is now wednesday and I havent received a call. However I did get my boots back by telling my friend what room we were in, what the lock code was and where the boots were. Thanks for nothing Mountain Springs Resort.",4,positive,"January 22, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\197020275.html,Mountain Springs Resort and Conference Centre,"""So what I have learned is that each individual unit is owned by different owners, not necessarily by Mountain Springs.  Blue Mountain Lodges takes care of the housekeeping but the state of each unit is taken care of by the owner.  Some units are not up to par while other owners take pride in their property.  I would strongly encourage anyone planning to stay here to look into the exact unit they would be staying in.\nThe upper units are lovely because they have vaulted ceilings but kinda a pain with the stairs up to the unit.\nThe resort has direct access to the North Chair, tennis court, outdoor pool (summer) hot tub and 2 playgrounds.  There is a shuttle that goes to the village.\nThe unit we stayed in was 612 or 9612 if you are searching it.  It is in the 600 unit building right beside the access to the North Chair.  This unit was great,and very clean it has 2 full bathrooms, a jacuzzi tub upstairs.  they installed shutters on the loft which as a parent makes me feel much safer for my children and it blocks out the sunshine in the morning.  They can be opened up though if that is your preference.  the beds are comfortable and clean with lots of pillows, extra bedding and towels.  There is a small deck to the side with a BBQ.  A flat screen tv with cable.  The kitchen has all the amenities and dishes provided.  I also liked that paper fowl, toilet paper, etc was supplied.  \nAll in all we really enjoyed our weekend away and would stay at unit 612 again in a heartbeat.",5,positive,"March 11, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\201181572.html,Mountain Springs Resort and Conference Centre,"""Many loose electrical cables hanging down the wall, scuffed walls, peeling paint inside and outside, dirty carpeted floor I stepped in food 3 times within minutes of checking in. Toilet seat peeling painted and discolored. Heaters were dirty, dusty and in some parts rusting. 4 inch crack in mirror of sliding door closet. Closet full of old furniture. Furniture old decrepit and damaged. Sofa was torn.\n\nOutside was filthy.\nPaint peeling and rust stains on most of the doors light fixtures and staircases throughout. Cigarette butts all over the complex, Trash found every 3 feet along with dog poop. The playground had empty beer cans and more dog poop.\nThe trash drop off area had loose trash all over the floor I can't imagine the stench in the summer.",1,negative,"April 15, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\208518504.html,Mountain Springs Resort and Conference Centre,"""My past reviews can speak for themselves.\n\nUnit:\nOut dated and drab. The patio ashtray was full of cigarette butts, deck unswept. The washroom smelled, the shower head could not be adjusted- and showers lasted only 2 minutes with hot water before it would go cold. We could here every noise from the people above us. Heater\u002FAC was filthy. Had to take out the garbage or face fines. Not a comfortable sleep. Other people had a broken fridge- the list goes on ...\n\nIt did have a shuttle service to the Blue Mountain village which was nice. Checkin was pleasant.\n\nPool and hot tub:\nThe pool was enjoyable although we did not think it was heated (perhaps it was not advertised to be heated- this is unconfirmed). Hot tub was not special- water seemed discoloured. \n\nJust in general the atmosphere was anything but what I expected- it just seemed very unmaintained especially for it being called a 'resort'. You could see that at one point this place would have looked fantastic. However, I would think twice before staying here again ...",2,negative,"June 2, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\208569124.html,Mountain Springs Resort and Conference Centre,"""It seems that there is a difference in amenities offered between units. However as this was advertised as a hotel\u002Fresort type of facility one cannot be expected to know prior to booking which unit they will get. \n\nWe booked a studio room for 4 people for around $200. This was the last room available on the website so we had no other choice. The unit seemed OK, fairly clean with a small kitchen area, fridge, stove, microwave, sink and some cooking utensils and pots\u002Fpans. We had a queen bed with a futon however there were only 3 pillows and 2 covers. The room had no phone, no wifi (the password provided did not work) and no hairdryer. No biggie. Things happen.\n\nWe stopped by the front desk on the way out to dinner to request the extra items that were missing and were reassured that we will get an extra pillow\u002Fblanket and a hairdryer by the time we returned from dinner. We were also told the wifi \""should\"" work with the password provided (winter). I guess we have stubby fingers. We'll try again. \n\nSadly nothing was provided by the time we returned from dinner and we found out with dismay that the front desk is closed past 9 pm and there is NOBODY on the property available until the morning to address any concerns.  We called their emergency phone number repeatedly and left messages that went unanswered until about midnight. We went to sleep with wet hair and one of us had no pillow and the other no covers. The futon was small and uncomfortable and I would not advertise the room as accommodating up to 4 people. Maybe 2 adults and a child would be more realistic. Couldn't get the wifi password to work despite typing \""winter\"" in several languages and after trying other seasons as well we just gave up.  \n\nThe resort is within driving distance from the Village and I would not recommend walking as the roads are not pedestrian friendly. The pool area was busy and small but looked like a fun cozy place. We never found the hot tubs and no resort maps were provided. There are no places to eat nearby, so for eating it would be best to drive to the Village. \n\nThis was a disappointing stay not necessarily because of the resort amenities but because the staff did not seems to care about the guests and their stay. One should not need to bring their own bedding and hairdryer when staying in a $200\u002Fnight room. I am also concerned about the lack of personnel\u002Fsecurity on the property past 9 pm as this seems to be a resort that attracts rowdy hotel room parties. Proceed with caution if you decide to book a room here.",2,negative,"June 2, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\209570083.html,Mountain Springs Resort and Conference Centre,"""I recently stayed at the mountain springs resort for a bachelorette party in Blue Moutain. It was a great places to stay. I had a one bedroom unit, which had a master bedroom loft upstairs with ensuite bathroom and balcony, a one bedroom on the main floor another bathroom on the main floor, a good sized kitchen considering the unit size, and a fabulous deck. There was also a pull-out couch. The unit was recently upgraded, and I thought it was perfect.\n\nThere were also 2 tennis courts, a pool that was heated and lots of parking. There was even a shuttle bus to take you into the village.\n\n I would definitely recommend staying here for couples, large groups and\u002For families.",4,positive,"June 9, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\213647201.html,Mountain Springs Resort and Conference Centre,"""I must let Everyone know that this resort has Zero! Customer service, poor housekeeping, tons of maintenance issues, and staff who are not trained to make sure the needs of their guests are taken seriously. I am a woman whom has worked in the hotel industry for decades and has Never ever been treated as poorly as the staff did at this \""Resort\"" (they would like to call themselves.)\n  \nMy intention after staying at this place for 2 days, was to just leave my husband and I' s personal horrible experience behind us, leaving and Never going back. However, in light of a recent email I have received from Booking.com( see I booked a specific I bedroom suite through Booking.com) showing me a reply email that they had received from management at Mountain Springs Resort stating their version of events that took place when we arrived the evening of Saturday June 28th 2014, I feel I have no choice but to set them straight, state and show the facts of what truly became a nightmare of a weekend for us..\n\n   Upon arrival of the so called \"" Resort\"" I noticed lots of dirty fingerprints all over the glass doors that you enter through to get to front desk. I thought \"" oh housekeeping must be busy\"",..We were then greeted by Amanda, the front desk clerk, and were told that the room that I specifically booked through Booking.com was in fact double booked by them and that they have given us an upgrade to a 2 bedroom suite w loft , kitchen, etc. This normally would have been ok, if it was actually an upgrade... What we were given instead was a room that walking up to the doorway was questionable. Door was severely rusted and rotted at bottom, dirt and debris everywhere.. Once you finally managed to get the door open was truly a sight Everyone must see! So guess what, I took pictures! Something that this staff didn't anticipate clearly, as they say in email to Booking. Com, that we received an \""Upgrade\"" and our issue was we didn't like decor of which they called\"" retro\"" and we were expecting Grand Georgian Rooms\"" ( totally false)!\n  So here' s the 411 on rm 411:\nDirty nasty futon sitting 1 foot away from flat screen T.V. That the remote control batteries are being held by a dirty nasty bandaid( which by the way didn't work, batteries kept falling out)trash still in cans, we took our shoes off and feet were black by the time we walked to patio! Cobwebs n debris all over, dirty, stained and broken old furniture on patio. My husband went to get me a chair from the inside to sit on and it fell apart in his hands,spoons in the air conditioner, etc. I HAVE PICTURES!!\n  After 2 hours of wasting our time speaking to Amanda, whom was being guided through Laura, of whom I was told was the supervisor at home who could not refund my$ 180\u002F nite after we begged to be released from that hell hole of a room, even told them they could charge us a cancellation fee, we were prepared to go and stay at Georgian Manor (where we did stay on Monday\u002F Tuesday and they were Fabulous! I highly recommend them! Their standards are up to Resort and Customer satisfaction!!!) we were left no choice but to stay there... We were told the next morning our actual room I booked will be available then. \n The next morning, I had the pleasure of meeting Laura, the supervisor whom we feel lacked any sense of guest service\u002F standards of any kind. I told her about the broken chair, how we were having issues with the door no longer locking( had to leave it unlocked) and how disappointed we were about last nights events. She stated that there was a maintenance man around and that the room I actually booked was ready. No acknowledgement on their part that this was Their mistake...\nWhen I brought this to her attention, she gave me the code for rm 102 and told me to \"" take a look\"".  This was the room that I had booked. I went back and told Laura that rm 102 was much better but was still disturbed that we would be paying 180 dollars for the night before, and that there was no apology either.. She then said if I gave her a little time she would have a better rm available. that room was 705 . Alright rm , I was satisfied with rm 102, the one I booked! \n  That night that we checked in and the rest of our stay was uncomfortable and unsettling to say the least . We had to move 3times, live out of our suitcases, rearrange our schedules to accommodate them in order to get what we paid for? Our vacation didn't officially start til we checked out and got to the Georgian Manor Resort. Precious time lost between my husband and I ( he works out of town and we see eachother for 1 weekend a month if we are lucky) all because They double booked and Refused to give us our money back! Oh and I forgot to mention that between arguing with Amanda and Laura, I contacted Booking.com to see if there was anything they could do on their part , maybe talk some sense into them. Booking. Com stated that they had spoken to the resort supervisor and was told our issue was decor only and we were demanding an upgrade( like we were being the unreasonable ones! )  and that the information of the rooms that they advertise come from the Resort themselves so it is liability to inaccuracy of the info given to me. Booking.com sent me the attached reply from this so called Resort to which I was mortified that a company would allow their team of staff to behave this way! I have sent all my photos to Booking.com whom have apologized for our unpleasant venture with Mountain Springs Resort, as well as to family and friends.  Stay far far away people!! By the way, those dirty nasty fingerprints that were on the glass windows? They were still there Tuesday afternoon, when I went back to grab a receipt, Amanda behind the desk, and a painter, painting... \n\nI would happily accept any reply from someone who actually gives a crap about this situation from Mountain Springs Resort as I would love to share the pictures and emails to you if this person exists.. I am also content at leaving this all behind us....",1,negative,"July 4, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\217043506.html,Mountain Springs Resort and Conference Centre,"""We came up to the resort for a weekend away and as soon as we walked in to the front desk we were greeted with a warm smile and friendly hello. The lady at the front desk was very courteous and very friendly while checking us in. They showed us where we were going and answered all of our questions.  When we arrived at our room, we noticed how beautiful the gardens looked.  Very well maintained.  When we went into our room it smelled very fresh and clean.  Everything we needed was there. Our stay was absolutely wonderful! My husband did burn out a light bulb but the gentleman from maintenance came and changed it right away.  What lovely service you have there.  The location is great, close to the village and to the beach.   We were really impressed with the whole stay and can't wait to return.",5,positive,"July 23, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\217529433.html,Mountain Springs Resort and Conference Centre,"""Recently stayed in a studio suite in Mountain Springs Resort and while is not luxury brand, it is quite decent place with lots to do.\nStudio is also known as bachelor apartment and it is open concept and full kitchen. While appliances are on older side ( except the fridge, that was new), everything worked great, kettle boiled water in seconds ( it seems)\nWe liked that there is lots to do but at the same time it is away from crazy hustle and bustle of the village, so if you just want to relax it's great too. There is an outdoor pool that is heated and outdoor hot tub ( didn't try the hot tub, too hot). It is on shuttle bus route that goes fairly often and it's free! Wi fi also worked in our room which was great ( it was little on slow side but I have stayed in some hotels that claimed great wi fi and it took an hour to send an email, so in comparison this wi fi was great)! All the kitchen supplies are provided, someone wrote that they found cans of tuna, we didn't bring any groceries ( or not much the first night), so I wish I found some food for some late night munchies. Front desk was great, very nice and professional, front desk building is very nice too. It seems that they are doing some renovations to the outside as there is some snow related wear and tear on the steps. And finally must commend the maintenance, our outside light did not work which made it bit hard to get to our unit at night and he came promptly to fix it ( I think just the light bulb blew) and he was very pleasant. Bed was on older side too, but very comfortable.",4,positive,"July 25, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\217635613.html,Mountain Springs Resort and Conference Centre,"""DO NOT BOOK THIS PLACE!!!!\n\nWe just had the worst customer service experience of our lives. We had booked through Booking.com.  When we were making the reservation there was nothing to indicate that check-in times were limited from 4-7. However that detail did emerge upon payment ($409 for 2 nights). This payment was CHARGED IN FULL to my card a full week before arrival, with no option for a refund! \n\nThus began our 2-week long attempt to call the place and try to arrange for a later check in. We both live 150 km away from blue mountain and it takes us about 40 minutes to get home from work. I work till 5:30, I knew there was no way we could leave before 7 or 7:30. We had a whale of a time trying to get through to anyone at the lodge. \n\nFinally a day before our check in, someone picked up the phone.  We explained the situation. The lady was extremely uncooperative and insisted I make it there before 7 like \""everyone else\"". Or get someone else to check in for me (like what?) When I asked for an alternate she started getting rude and insisting everything is on their website. Again I explained I had not booked on their site. She insisted I didn't pay attention to fine print. I said explained to her at what stage the fine print shows up on a booking.com transaction and she insisted I was wrong. At this point I just needed a solution. She goes well if you are coming Friday we will be here till 9 (she could have said this in the first place!)  So I said just to be on the safe side what if traffic delays us by a few minutes, what do I do. Again the lady started being rude and acting like it was such a major inconvenience to be asked to do her job! Finally after alot of pattonizing comments the lady goes we'll give you the entry code for your unit,  but you have to come the next morning to put down your $1500 damage deposit. SAY WHAT! The first month down security deposit on my prime location  downtown Toronto apartment was not that high!\n\nAt this point I asked to speak to someone else. She goes \""Fine, I don't want to argue with you!\"" and then I hear the same elevator music anf voice mail message I had been hearing for 2 weeks. I call again, now someone who speaks no English picks up the phone. So I call again. I get Sheldon who is the \""owner of the company\"". \n\nHe was a bit more cooperative and said a) on Friday their check-in is till 10 (can these guys get their story straight).  b) If I am delayed he will provide me with the security code to get into unit. So I explained how difficult my experience had been trying to get through to anyone. And would it be possible for him to provide us with the code now. And refused, saying \""I am not saying you are a crook, but if I give you the code now, what prevents you from coming now and stealing all our gear?\"" SAY WHAT! Anyway,  he finally says call us when you are en route and we will be give us the code.\n\nSo far so good. We do the last minute shopping and errands on the Thursday to ensure we are not delayed on Friday, none-the-less as I had predicted traffic coming out of downtown Toronto was horrendous. Combined with an accident on the 400 and construction on 26, GPS estimated time of arrival at 10:30. \n\nWe called at 8:30. Sheldon was not around. A lady talked to us who refused fo give us the unit code as had been agreed upon. she said it was against their policy and would call us closer to 10 which was apparently the new check in time in their ever shifting sands of check in time. I had trepidations with their ability to actually call us back, but reluctantly agreed. its not like I had any other choice.\n\nBy 9:52 with no one calling us, I was beginning to panic. what was supposed to be a nice pre-wedding weekend with my fiance, was turning into an extremely stressful exercise in futility.  I called several times to the number provided us by Booking.com for Lodges at Blue Mountain and we got the same elevator music followed by message saying no one is around and they will call us back in the morning. Calls to the emergency number had a similar message. \n\nso we emailed the address attached with a rental agreement which had miraculously appeared in my inbox the day before. A very rude individual emailed back saying we had made no effort to be there on time. SAY WHAT! several extremely rude emails later, where we were told perhaps they were not the best option for us to stay (I wholeheartedly agreed), the individual said she was already waiting for other guests, so it was ok for us to come a little later. SAY WHAT!\n\nanyway, we make to the address on the email sent to us and the area has lodges but bi check in. I call again and get the elevator music.  so I email again and lady gives us vague directions to keep driving up the road and that their sign is past the \""curve in the road\"". we see several lodges and inns, but no sign for lodges at blue mountain. on a hunch we go turn into Mountain Springs Inn and my fiance goes into check. it was indeed the correct place.\n\nNow begins the second part of this bizarre customer service from hell tale. We go in and the very belligerent Nina rudely chastizes us for being late and keeping her waiting.  we are flabergasted and again try to explain what happened and she starts showing us their website.  so I say no this is not where be booked and say please let me show you the tab where we booked. She starts screaming \""DON'T COME BEHIND THE DESK! I AM GOING TO CALL SECURITY!\"" \n\nAt this point both my fiance and I think that is a good idea and say, please do. we wait about 45 minutes for security to arrive. Through out this time,  Nina keeps screaming at us, telling us to get out and telling us she we would all DIE HERE before she let ua check in. Five seconds later she would say do you want to check in. I told her at least three times if she could remain calm for about a minute and demonstrate that our transaction would go through without drama, we would be happy to check in. she would not stay calm. And through out she kept demanding $1500 damage deposit. That amount is not on any website. And booking.com who we talked to after our ordeal confirmed that it wasn't. PLEASE NOTE, she checked in OTHER guests during this time, just refused to check us in.\n\nFinally security arrived in the form of an older gentleman Wayne and a younger girl Kim. Wayne refused to help us or to ensure that our money was returned. He kept threatening arrest if we didn't leave.\n\nYou have to understand we are both on the wrong side of 35 and professionals,  we have never been in such a situation. we thought it better to leave at that point. Nina refused to give us a reciept of our cancelation or guarantee that we wont be charged. she reiterated the only guarantee in life was death and looked at me meaningfully! \n\nI have no idea what this woman's problem was. Maybe she didn't like my foreign sounding name or brown skin. Maybe she was having a bad hair day, but this was the worst customer service experience of my life.\n\nLuckily we found rooms at the actual resort, despite it being Elvis Weekend, although we are paying alot more for a last minute booking. But after reading all the reviews,  I am thanking god. our amazing suite at Seasons is worth the price.\n\nAnd guess what the safety deposit at this 4+ star resort is? $50!",1,negative,"July 26, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\217824618.html,Mountain Springs Resort and Conference Centre,"""Had a great getaway!  Friendly staff and convenient location!!!\nUseful amenities!!!  6 yr. old daughter loved the pool!!  Great place to go for walks!  Handy snacks!!!  Comfortable rooms!\nWould go back for another family getaway!!!",5,positive,"July 27, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\224170999.html,Mountain Springs Resort and Conference Centre,"""Good location. It was nice to have a pool nearby. However, everything else about this place was horrible. I would not advise anyone to stay here. The carpeting in our room was completely stained and dirty. The sheets when I arrived were dirty. The pots and pans were sparse and very rusty. The toilet was acting up as well.",2,negative,"August 24, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
data\ca\1022639\290493\226094937.html,Mountain Springs Resort and Conference Centre,"""The \""condo\"" was smelly and dirty. Would never stay there again. I don't know how they can justify the prices they charge. The main building was no better than the room. Had we known, we could have stayed at the Westin.",1,negative,"September 1, 2014",796468 Grey Road 19,,Ontario,L9Y 3Z2
